word_idx,start_char,word,paragraph_idx,chapter_idx
870,4916,writing,41,64
871,4924,of,41,64
872,4928,The,41,64
873,4932,Hobbit,41,64
874,4941,in,41,64
875,4944,which,41,64
876,4950,there,41,64
877,4956,were,41,64
878,4961,already,41,64
879,4969,some,41,64
880,4974,references,41,64
881,4985,to,41,64
882,4988,the,41,64
883,4992,older,41,64
884,4998,matter,41,64
885,5006,Elrond,41,64
886,5014,Gondolin,41,64
887,5024,the,41,64
888,5028,High,41,64
889,5033,elves,41,64
890,5040,and,41,64
891,5044,the,41,64
892,5048,orcs,41,64
893,5054,as,41,64
894,5057,well,41,64
895,5062,as,41,64
896,5065,glimpses,41,64
897,5074,that,41,64
898,5079,had,41,64
899,5083,arisen,41,64
900,5090,unbidden,41,64
901,5099,of,41,64
902,5102,things,41,64
903,5109,higher,41,64
904,5116,or,41,64
905,5119,deeper,41,64
906,5126,or,41,64
907,5129,darker,41,64
908,5136,than,41,64
909,5141,its,41,64
910,5145,surface,41,64
911,5154,Durin,41,64
912,5161,Moria,41,64
913,5168,Gandalf,41,64
914,5177,the,41,64
915,5181,Necromancer,41,64
916,5194,the,41,64
917,5198,Ring,41,64
918,5204,The,41,64
919,5208,discovery,41,64
920,5218,of,41,64
921,5221,the,41,64
922,5225,significance,41,64
923,5238,of,41,64
924,5241,these,41,64
925,5247,glimpses,41,64
926,5256,and,41,64
927,5260,of,41,64
928,5263,their,41,64
929,5269,relation,41,64
930,5278,to,41,64
931,5281,the,41,64
932,5285,ancient,41,64
933,5293,histories,41,64
934,5303,revealed,41,64
935,5312,the,41,64
936,5316,Third,41,64
937,5322,Age,41,64
938,5326,and,41,64
939,5330,its,41,64
940,5334,culmination,41,64
941,5346,in,41,64
942,5349,the,41,64
943,5353,War,41,64
944,5357,of,41,64
945,5360,the,41,64
946,5364,Ring,41,64
947,5375,Those,41,64
948,5381,who,41,64
949,5385,had,41,64
950,5389,asked,41,64
951,5395,for,41,64
952,5399,more,41,64
953,5404,information,41,64
954,5416,about,41,64
955,5422,hobbits,41,64
956,5430,eventually,41,64
957,5441,got,41,64
958,5445,it,41,64
959,5449,but,41,64
960,5453,they,41,64
961,5458,had,41,64
962,5462,to,41,64
963,5465,wait,41,64
964,5470,a,41,64
965,5472,long,41,64
966,5477,time,41,64
967,5483,for,41,64
968,5487,the,41,64
969,5491,composition,41,64
970,5503,of,41,64
971,5507,The,41,64
972,5511,Lord,41,64
973,5516,of,41,64
974,5519,the,41,64
975,5523,Rings,41,64
976,5530,went,41,64
977,5535,on,41,64
978,5538,at,41,64
979,5541,intervals,41,64
980,5551,during,41,64
981,5558,the,41,64
982,5562,years,41,64
983,5568,1936,41,64
984,5573,to,41,64
985,5576,1949,41,64
986,5582,a,41,64
987,5584,period,41,64
988,5591,in,41,64
989,5594,which,41,64
990,5600,I,41,64
991,5602,had,41,64
992,5606,many,41,64
993,5611,duties,41,64
994,5618,that,41,64
995,5623,I,41,64
996,5625,did,41,64
997,5629,not,41,64
998,5633,neglect,41,64
999,5642,and,41,64
1000,5646,many,41,64
1001,5651,other,41,64
1002,5657,interests,41,64
1003,5667,as,41,64
1004,5670,a,41,64
1005,5672,learner,41,64
1006,5680,and,41,64
1007,5684,teacher,41,64
1008,5692,that,41,64
1009,5697,often,41,64
1010,5703,absorbed,41,64
1011,5712,me,41,64
1012,5716,The,41,64
1013,5720,delay,41,64
1014,5726,was,41,64
1015,5731,of,41,64
1016,5734,course,41,64
1017,5742,also,41,64
1018,5747,increased,41,64
1019,5757,by,41,64
1020,5760,the,41,64
1021,5764,outbreak,41,64
1022,5773,of,41,64
1023,5776,war,41,64
1024,5780,in,41,64
1025,5783,1939,41,64
1026,5789,by,41,64
1027,5792,the,41,64
